city_name,date,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3
Santiago,2024-08-22,1.25,322.52125,0.01625,1.77625,27.08625,0.52125,7.74125,8.28375,2.52625
Santiago,2024-08-23,1.5,370.5025,0.05,1.96375,39.89875,0.77875,10.3775,11.0875,1.3875
Santiago,2024-08-24,1.5,349.6425,0.03375,1.91625,52.93,0.7525,13.64875,14.49,1.56625
Santiago,2024-08-25,1.5,327.945,0.02375,1.5975000000000001,49.44125,0.42375,9.30625,9.6475,1.375
Santiago,2024-08-26,1.875,351.72875,0.00625,0.995,64.46375,0.30875,14.936250000000001,15.1875,0.785
Santiago,2024-08-27,2.0,347.97375,0.021249999999999998,1.37625,70.89999999999999,0.58125,17.56,17.88875,0.49124999999999996
Santiago,2024-08-28,2.0,317.0975,0.09625,2.1075,72.7775,1.3525,14.838750000000001,15.3575,0.32375
Santiago,2024-08-29,1.75,361.32375,0.05375,3.3362499999999997,56.775,1.20625,13.65625,14.1125,0.4725
Santiago,2024-08-30,1.875,371.755,0.0125,1.875,68.5775,1.1912500000000001,17.045,17.64625,0.6725
Santiago,2024-08-31,1.375,384.27125,0.026250000000000002,1.99,59.68,0.7875,10.5775,11.2325,0.915
Santo Tomas,2024-08-01,1.375,447.27250000000004,0.14,5.03625,16.65,0.7325,11.18875,12.6875,3.7875
Santo Tomas,2024-08-02,1.375,413.48,0.135,4.09125,23.3825,0.6687500000000001,9.44125,10.69875,3.9675000000000002
Santo Tomas,2024-08-03,1.875,499.0125,0.16625,4.3775,33.47125,0.8725,15.09875,16.63875,6.016249999999999
Santo Tomas,2024-08-04,1.25,403.46625,0.1275,3.70375,19.65125,0.5325,8.45875,9.44375,3.80625
Santo Tomas,2024-08-05,1.375,400.54375,0.1675,3.2625,22.08375,0.515,9.18,10.19875,2.9787500000000002
Santo Tomas,2024-08-06,1.5,401.37875,0.065,3.0787500000000003,30.7225,0.54625,9.807500000000001,10.8,2.545
Santo Tomas,2024-08-07,2.125,489.41375,0.18375000000000002,5.6587499999999995,34.07,0.97125,18.2975,20.3625,5.6375
Santo Tomas,2024-08-08,2.0,464.79875000000004,0.1525,5.1375,26.9475,0.92125,17.63875,19.60125,4.20875
Santo Tomas,2024-08-09,1.5,460.6275,0.058750000000000004,4.825,23.212500000000002,0.75625,10.436250000000001,11.59,3.23375
Santo Tomas,2024-08-10,1.5,431.00125,0.11625,3.2125,31.3575,0.56625,11.47125,12.65375,3.21
Santo Tomas,2024-08-11,1.375,381.35125,0.13499999999999998,3.05875,24.685,0.5275,8.2825,9.53125,2.82375
Santo Tomas,2024-08-12,1.125,400.12625,0.195,4.01,28.38625,0.72375,7.85625,9.13375,4.0075
Santo Tomas,2024-08-13,1.625,426.41375,0.07,4.40625,20.4575,0.64875,10.1975,11.23375,3.1262499999999998
Santo Tomas,2024-08-14,1.5,454.78375,0.13875,4.375,21.875,0.60375,11.01625,12.08625,3.2775
Santo Tomas,2024-08-15,1.875,463.12874999999997,0.14875,4.15625,25.990000000000002,0.665,11.64875,12.74625,3.465
Santo Tomas,2024-08-16,1.5,470.6375,0.06375,3.7525,25.7675,0.5449999999999999,11.26375,12.16,2.675
Santo Tomas,2024-08-17,1.375,420.15375,0.0325,3.67,21.02375,0.5325,8.401250000000001,9.3175,3.02
Santo Tomas,2024-08-18,1.5,455.2025,0.04625,3.8024999999999998,24.45375,0.52,10.4,11.4575,3.16125
Santo Tomas,2024-08-19,1.625,456.86875000000003,0.09625,5.00125,28.215,0.9475,11.23625,12.931249999999999,5.59
Santo Tomas,2024-08-20,1.75,432.25375,0.05375,3.78625,25.8625,0.57625,11.35625,12.41625,2.8275
Santo Tomas,2024-08-21,1.375,407.6375,0.08125,4.02,23.24125,0.61125,9.54375,10.50375,4.07125
Santo Tomas,2024-08-22,1.25,384.27375,0.1825,4.6,15.005,0.665,7.581250000000001,8.62375,4.08
Santo Tomas,2024-08-23,1.25,347.14,0.12625,3.56625,21.6575,0.545,6.95,7.885,3.2725
Santo Tomas,2024-08-24,1.25,356.735,0.2325,5.125,16.5675,0.72875,7.6675,8.905,4.925
Santo Tomas,2024-08-25,1.125,326.6925,0.07875,3.1950000000000003,18.26125,0.425,5.42125,6.245,2.7575
Santo Tomas,2024-08-26,1.25,384.27250000000004,0.13125,5.06125,17.98375,0.715,6.80125,7.94375,6.0249999999999995
Santo Tomas,2024-08-27,1.25,379.6825,0.1275,3.6125,22.35625,0.52125,8.16375,9.07,2.9425
Santo Tomas,2024-08-28,1.375,375.0925,0.0625,3.48625,25.305,0.50875,8.9475,9.915,2.48625
Santo Tomas,2024-08-29,1.75,475.22875,0.1225,5.38,17.77125,0.705,14.35875,15.727500000000001,3.46
Santo Tomas,2024-08-30,1.75,377.59625,0.075,3.9225000000000003,30.65625,0.71875,10.93875,12.0,3.89125
Santo Tomas,2024-08-31,1.5,415.98,0.0825,3.47875,23.25125,0.50375,9.40125,10.40375,2.96875
Silay City,2024-08-01,1.125,315.84625,0.09625,4.29625,33.775,1.5587499999999999,4.045,5.859999999999999,1.62375
Silay City,2024-08-02,1.125,297.06875,0.17625000000000002,3.2399999999999998,31.89625,1.2925,2.56875,3.78375,1.03375
Silay City,2024-08-03,1.0,274.95875,0.06125,1.9112500000000001,26.71125,0.7475,1.06875,1.6275,0.58875
Silay City,2024-08-04,1.0,274.125,0.02625,1.6475,23.2925,0.6625,0.95,1.4975,0.55125
Silay City,2024-08-05,1.0,280.79875,0.02625,1.95375,24.833750000000002,0.81875,0.96,1.59625,0.5525
Silay City,2024-08-06,1.0,279.13,0.04625,1.725,26.041249999999998,0.78125,1.0150000000000001,1.64875,0.47750000000000004
Silay City,2024-08-07,1.0,294.15125,0.08875,1.9625000000000001,23.09,0.9087500000000001,1.7325,2.82375,0.96
Silay City,2024-08-08,1.0,261.6075,0.10375000000000001,1.99625,21.63625,0.89625,1.07125,2.15125,0.72875
Silay City,2024-08-09,1.0,245.75,0.10625,1.71125,23.09,0.88375,1.035,1.97375,0.7262500000000001
Silay City,2024-08-10,1.0,251.59375,0.07875,1.8025,19.11,0.825,1.18875,1.995,0.72625
Silay City,2024-08-11,1.0,233.64875,0.0625,1.56625,21.30125,0.695,1.00875,2.0075,0.68875
Silay City,2024-08-12,1.0,234.06625,0.06375,1.57625,21.995,0.7375,0.89875,1.67625,0.52125
Silay City,2024-08-13,1.0,246.5825,0.10625,3.1325,25.43625,1.2725,1.35625,2.77,1.135
Silay City,2024-08-14,1.0,248.2525,0.19625,2.9325,23.15625,1.2375,1.5675,2.98625,1.1175
Silay City,2024-08-15,1.125,268.2825,0.14125000000000001,3.29125,26.6875,1.2875,2.1275,3.71375,1.4625
Silay City,2024-08-16,1.25,304.57875,0.09125,3.96875,34.17625,1.68875,3.715,5.74875,1.69375
Silay City,2024-08-17,1.25,345.4675,0.0225,3.7137499999999997,45.417500000000004,1.59875,7.98,10.1225,1.39875
Silay City,2024-08-18,1.625,385.10625,0.08125,4.14625,52.526250000000005,1.97125,10.44125,12.44625,1.7037499999999999
Silay City,2024-08-19,1.25,348.39,0.042499999999999996,4.8575,45.10625,2.38,6.90375,9.276250000000001,1.58
Silay City,2024-08-20,2.0,416.4,0.065,5.4025,69.73875,2.4074999999999998,17.0675,20.42,1.58625
Silay City,2024-08-21,1.375,313.76,0.04875,2.69125,55.79,1.31,8.6075,10.43875,1.18125
Silay City,2024-08-22,1.0,258.26875,0.0325,1.91125,33.79625,1.20875,6.1025,7.3975,0.495
Silay City,2024-08-23,1.375,360.90625,0.11125,4.6725,46.0,1.86625,9.22875,11.395,1.3175
Silay City,2024-08-24,1.0,304.9975,0.034999999999999996,2.495,36.6125,0.78375,3.2725,3.9225000000000003,0.6475
Silay City,2024-08-25,1.0,280.38374999999996,0.025,1.61,23.80625,0.64375,1.2175,1.6975,0.46749999999999997
Silay City,2024-08-26,1.0,294.5675,0.0375,1.64625,19.20125,0.66625,1.105,1.61875,0.45375
Silay City,2024-08-27,1.0,326.27625,0.0575,1.7475,20.6975,0.80625,1.3875,2.0075,0.49875
Silay City,2024-08-28,1.0,282.05125,0.0375,1.505,24.99125,0.65625,1.16,1.69375,0.3975
Silay City,2024-08-29,1.0,279.96375,0.02875,1.5075,14.865,0.61625,1.0275,1.4725,0.3675
Silay City,2024-08-30,1.0,287.4725,0.034999999999999996,1.8675,34.24125,0.7625,1.88375,2.6125000000000003,0.47875
Silay City,2024-08-31,1.125,318.3475,0.0825,2.68,42.692499999999995,1.1524999999999999,3.28,4.425,1.0374999999999999
Sipalay,2024-08-01,1.125,342.965,0.04375,5.05875,19.8475,1.0125,5.22625,5.62625,4.4925
Sipalay,2024-08-02,1.0,282.885,0.026250000000000002,2.44875,19.9825,0.4425,2.08625,2.2887500000000003,1.8187499999999999
Sipalay,2024-08-03,1.0,271.20375,0.0125,0.895,23.58125,0.19375,0.8875,1.03,0.74125
Sipalay,2024-08-04,1.0,255.34625,0.00875,0.7775,22.575,0.16375,0.82375,1.0275,0.69625
Sipalay,2024-08-05,1.0,270.365,0.005,0.4875,27.47,0.12,0.7,0.9337500000000001,0.24375
Sipalay,2024-08-06,1.0,274.95625,0.015,0.8512500000000001,16.46125,0.21750000000000003,0.9037499999999999,1.225,0.52625
Sipalay,2024-08-07,1.0,275.3725,0.06999999999999999,1.3587500000000001,19.91625,0.3375,1.52,2.11375,1.0775000000000001
Sipalay,2024-08-08,1.0,241.99625,0.01625,1.55625,21.747500000000002,0.3375,1.14375,1.65,1.21
Sipalay,2024-08-09,1.0,255.76375000000002,0.03125,1.6075,19.29,0.3225,1.15,1.37875,1.3475
Sipalay,2024-08-10,1.0,243.665,0.01375,1.02,20.16125,0.22375,1.065,1.41125,0.7875
Sipalay,2024-08-11,1.0,265.36,0.01875,2.2824999999999998,20.630000000000003,0.41625,1.85125,2.5,2.39875
Sipalay,2024-08-12,1.0,228.64499999999998,0.01125,0.74,23.4475,0.195,0.9025000000000001,1.21,0.6075
Sipalay,2024-08-13,1.0,234.90125,0.01875,1.405,22.44125,0.33375,1.3825,1.75,1.3499999999999999
Sipalay,2024-08-14,1.0,272.03499999999997,0.0275,3.0575,17.85875,0.60375,2.3512500000000003,2.73625,2.39875
Sipalay,2024-08-15,1.0,288.7275,0.0275,3.12625,21.255,0.7525000000000001,2.8225,3.22875,3.06875
Sipalay,2024-08-16,1.0,335.87375,0.02375,5.3375,25.66,1.37,4.6175,5.0325,5.1225000000000005
Sipalay,2024-08-17,1.875,429.3325,0.03625,6.225,44.46,1.565,12.366249999999999,13.057500000000001,5.72625
Sipalay,2024-08-18,1.75,413.89375,0.03625,4.65125,52.75125,1.3025,11.5725,12.07625,5.7
Sipalay,2024-08-19,1.5,394.70375,0.02625,5.8925,37.99875,1.6025,9.375,9.83,5.37125
Sipalay,2024-08-20,1.75,399.29125,0.06875,4.75625,46.045,1.38125,12.26875,12.98375,4.6025
Sipalay,2024-08-21,2.0,443.935,0.01375,5.8375,56.70625,1.49375,16.29375,16.93625,4.43625
Sipalay,2024-08-22,1.625,379.265,0.021249999999999998,4.68125,51.902499999999996,1.4625,12.5575,13.15625,3.26125
Sipalay,2024-08-23,1.5,391.78125,0.04,4.4375,45.95375,1.12125,10.355,10.6875,3.1574999999999998
Sipalay,2024-08-24,1.0,276.6275,0.005,0.565,33.39375,0.135,1.88875,2.0387500000000003,0.3375
Sipalay,2024-08-25,1.0,275.37375,0.00875,0.5800000000000001,21.32375,0.12,0.9475,1.21125,0.28625
Sipalay,2024-08-26,1.0,284.97125,0.005,0.6025,17.50125,0.12875,0.87375,1.15,0.27
Sipalay,2024-08-27,1.0,300.825,0.0125,0.68125,18.75375,0.14500000000000002,1.0325,1.29875,0.38375000000000004
Sipalay,2024-08-28,1.0,279.13,0.01125,0.47375,19.34625,0.1175,0.94375,1.27,0.20625
Sipalay,2024-08-29,1.0,259.10375,0.005,0.4375,16.7875,0.12625,0.7225,0.98875,0.215
Sipalay,2024-08-30,1.0,274.9575,0.007500000000000001,0.835,30.845,0.18125,1.74625,2.13375,0.3725
Sipalay,2024-08-31,1.0,291.64625,0.02,1.43875,26.19625,0.2975,2.09,2.34125,1.33625
Surigao City,2024-08-01,1.25,290.81375,0.00875,0.78875,51.230000000000004,0.17625,3.22125,3.265,0.12125
Surigao City,2024-08-02,1.0,279.545,0.00875,0.7424999999999999,37.4175,0.15625,1.5825,1.6075,0.0825
Surigao City,2024-08-03,1.0,245.33375,0.01375,0.56125,24.521250000000002,0.14750000000000002,0.615,0.64,0.07125000000000001
Surigao City,2024-08-04,1.0,235.73625,0.0175,0.43625,23.580000000000002,0.165,0.5825,0.63,0.17124999999999999
Surigao City,2024-08-05,1.0,264.1075,0.018750000000000003,0.52,21.86,0.20625,0.65625,0.7175,0.215
Surigao City,2024-08-06,1.0,265.36,0.03375,1.0,32.0975,0.38125,1.8225,1.95,0.3025
Surigao City,2024-08-07,1.0,279.96375,0.04625,1.93,38.176249999999996,0.61625,2.5025,2.66625,0.60625
Surigao City,2024-08-08,1.25,294.56625,0.03375,2.59625,44.05625,0.7150000000000001,3.5975,3.7575,0.8975
Surigao City,2024-08-09,1.125,307.92,0.026250000000000002,2.57125,38.26625,0.5775,4.1925,4.36625,0.6962499999999999
Surigao City,2024-08-10,1.0,283.72125,0.02,0.915,40.63625,0.295,2.84875,2.95875,0.40125
Surigao City,2024-08-11,1.0,251.17374999999998,0.01875,0.8674999999999999,35.495000000000005,0.32875,1.7149999999999999,1.83125,0.50125
Surigao City,2024-08-12,1.0,237.40625,0.02125,0.6174999999999999,31.29375,0.2275,0.94625,1.0150000000000001,0.27875
Surigao City,2024-08-13,1.0,244.915,0.025,0.9625,33.39375,0.27625,1.18125,1.2475,0.24000000000000002
Surigao City,2024-08-14,1.0,273.705,0.03875,1.80125,36.567499999999995,0.5075000000000001,2.31,2.41875,0.49
Surigao City,2024-08-15,1.0,297.07,0.0275,1.905,36.21,0.6225,2.76,2.8875,0.5975
Surigao City,2024-08-16,1.25,266.19624999999996,0.057499999999999996,1.8325,38.98125,0.765,2.36625,2.51125,0.41500000000000004
Surigao City,2024-08-17,1.0,235.7375,0.045000000000000005,1.65,26.6875,0.87625,1.29,1.46,0.33
Surigao City,2024-08-18,1.0,227.39125,0.03875,1.69,26.105,0.7775,0.9299999999999999,1.0225,0.13625
Surigao City,2024-08-19,1.0,231.98125,0.0275,1.435,26.44125,0.64,1.0625,1.19875,0.24625000000000002
Surigao City,2024-08-20,1.0,245.75,0.05,1.2425,33.0575,0.7925,1.6875,1.94125,0.425
Surigao City,2024-08-21,1.0,216.95875,0.06375,1.4425,18.865000000000002,0.7787499999999999,0.58125,0.71625,0.17625000000000002
Surigao City,2024-08-22,1.0,211.33125,0.05625,1.99,32.65375,1.10875,0.9125,1.21875,0.15625
Surigao City,2024-08-23,1.0,228.225,0.0125,1.78,26.6425,0.465,0.9825,1.07125,0.2525
Surigao City,2024-08-24,1.0,260.3525,0.03,0.8175,32.635,0.1825,1.08375,1.115,0.12
Surigao City,2024-08-25,1.0,242.82875,0.015000000000000001,0.5700000000000001,22.462500000000002,0.15375,0.6075,0.6375000000000001,0.11750000000000001
Surigao City,2024-08-26,1.0,276.20875,0.02375,0.8125,25.83875,0.25875000000000004,1.175,1.24,0.20125
Surigao City,2024-08-27,1.0,258.68375000000003,0.01875,0.75625,25.30375,0.20875,0.725,0.765,0.13874999999999998
Surigao City,2024-08-28,1.0,254.93,0.01875,0.88875,31.338749999999997,0.30375,1.1425,1.2375,0.27
Surigao City,2024-08-29,1.0,274.12375,0.04,0.9475,29.35,0.26875,1.11375,1.1625,0.2225
Surigao City,2024-08-30,1.0,269.95125,0.02375,1.17875,21.14375,0.245,1.05125,1.095,0.125
Surigao City,2024-08-31,1.0,274.54,0.02125,0.85875,26.6875,0.1625,1.1525,1.195,0.1075
Tabaco,2024-08-01,2.625,496.92625,0.0325,8.78375,33.5275,26.35875,31.7975,34.42875,7.89875
Tabaco,2024-08-02,3.5,556.58875,0.08125,6.1475,40.7475,21.90625,43.32625,45.54125,5.58375
Tabaco,2024-08-03,3.25,541.56875,0.045,4.45125,63.121249999999996,19.05875,46.83125,48.6325,6.293749999999999
Tabaco,2024-08-04,1.5,360.07375,0.04875,2.79625,34.0425,10.41625,10.51125,11.456249999999999,3.4162500000000002
Tabaco,2024-08-05,1.0,299.99,0.04375,2.19375,20.475,7.645,4.3774999999999995,5.15625,1.58875
Tabaco,2024-08-06,1.0,299.15625,0.03375,2.23125,16.6975,7.108750000000001,3.9475,4.77875,1.43
Tabaco,2024-08-07,1.0,292.0625,0.1,2.175,17.36625,6.46125,4.17,5.34,1.59625
Tabaco,2024-08-08,1.0,288.725,0.045,1.71625,18.195,6.63875,3.27625,4.07375,1.1712500000000001
Tabaco,2024-08-09,1.0,284.13625,0.075,1.6125,13.42375,6.08875,3.02,3.84875,1.03125
Tabaco,2024-08-10,1.0,247.83625,0.0275,1.3399999999999999,14.64125,6.36375,2.60125,3.28625,0.8975
Tabaco,2024-08-11,1.0,269.53375,0.055,1.81875,14.60625,6.54375,3.28125,4.1625,1.46125
Tabaco,2024-08-12,1.0,266.195,0.07625,1.73625,14.4175,6.60125,3.56625,4.45,1.2974999999999999
Tabaco,2024-08-13,1.125,304.99875,0.06875,3.55125,14.161249999999999,9.2225,5.12125,6.39375,3.11625
Tabaco,2024-08-14,1.375,326.69375,0.06375,3.76375,14.5275,10.445,8.44125,9.97125,3.17875
Tabaco,2024-08-15,1.375,326.6925,0.10375,4.0912500000000005,12.17,10.0,7.34,9.0,3.4124999999999996
Tabaco,2024-08-16,1.75,405.13375,0.16749999999999998,6.30125,22.53,15.49875,13.635,15.82375,6.02125
Tabaco,2024-08-17,2.375,428.4975,0.04,7.74875,31.895,27.36,23.39375,25.66125,6.168749999999999
Tabaco,2024-08-18,2.125,387.1925,0.07375,7.2575,22.375,23.96,25.64,27.7325,5.22875
Tabaco,2024-08-19,1.25,303.74625000000003,0.05500000000000001,4.35125,22.6875,12.90375,6.67125,8.28625,4.382499999999999
Tabaco,2024-08-20,1.125,306.2475,0.19125,4.66625,24.81,13.7025,7.1875,8.97375,4.845000000000001
Tabaco,2024-08-21,1.125,312.5075,0.10875000000000001,4.855,28.0075,14.99125,7.20875,8.99625,5.08625
Tabaco,2024-08-22,1.625,335.87375,0.155,5.5912500000000005,27.08875,19.3125,10.9125,13.05875,6.293749999999999
Tabaco,2024-08-23,2.0,321.27000000000004,0.08625000000000001,5.79375,21.146250000000002,23.36625,15.76875,17.625,5.7625
Tabaco,2024-08-24,2.625,425.16125,0.065,8.94,18.35,27.68625,26.74625,28.92625,7.63875
Tabaco,2024-08-25,2.0,389.6975,0.04125,4.7975,22.60875,15.60125,17.07375,18.44125,4.79625
Tabaco,2024-08-26,1.375,382.6025,0.035,3.62125,25.46,11.68375,9.56625,10.67,3.66
Tabaco,2024-08-27,1.25,342.96625,0.06625,3.63125,14.27125,11.05625,7.3812500000000005,8.46125,3.3425
Tabaco,2024-08-28,1.0,334.62125,0.06125,2.0825,21.93875,6.72125,5.28,6.0925,1.3599999999999999
Tabaco,2024-08-29,1.0,281.6325,0.03125,1.55375,21.50125,5.46125,2.575,3.0612500000000002,0.85375
Tabaco,2024-08-30,1.125,337.9575,0.04125,3.23375,20.87625,8.3475,6.39125,7.5725,1.98125
Tabaco,2024-08-31,2.75,512.3625000000001,0.09375,8.43,35.56375,29.38625,31.22875,33.67875,7.395
Tabuk,2024-08-01,1.0,293.31625,0.02375,1.49,15.57625,0.47750000000000004,4.41375,4.93625,2.8899999999999997
Tabuk,2024-08-02,1.0,293.73375,0.0325,1.3912499999999999,14.06875,0.36875,4.3175,4.8575,1.92875
Tabuk,2024-08-03,1.25,340.46375,0.04625,2.0975,17.16125,0.4525,6.907500000000001,7.52,3.4475
Tabuk,2024-08-04,1.0,308.75125,0.0275,1.7662499999999999,18.44125,0.44625,4.7775,5.26625,3.59125
Tabuk,2024-08-05,1.0,312.925,0.0375,1.62375,16.732499999999998,0.35750000000000004,5.6899999999999995,6.18875,2.0675
Tabuk,2024-08-06,1.0,317.51375,0.04625,1.43,20.1175,0.4575,6.49,7.135,2.03
Tabuk,2024-08-07,1.0,307.08500000000004,0.03625,1.88125,28.41,0.81,7.3925,8.045,2.6799999999999997
Tabuk,2024-08-08,1.0,315.42875000000004,0.0175,1.9224999999999999,24.6875,0.71875,6.84,7.46875,1.79625
Tabuk,2024-08-09,1.0,333.36875,0.04875,1.965,15.545,0.45125,5.3475,5.9825,2.04125
Tabuk,2024-08-10,1.0,307.50375,0.035,1.545,23.78375,0.41875,3.79375,4.33125,2.2
Tabuk,2024-08-11,1.0,292.89875,0.031249999999999997,1.42,24.41875,0.62375,3.97875,4.53625,1.81
Tabuk,2024-08-12,1.0,299.57375,0.0275,1.6637499999999998,26.645,0.9137500000000001,5.6875,6.2775,2.18375
Tabuk,2024-08-13,1.0,296.235,0.043750000000000004,2.10125,11.46,0.545,4.1575,4.74125,2.3775
Tabuk,2024-08-14,1.0,316.68125,0.04875,1.96875,17.90625,0.51625,5.42125,6.07625,2.1425
Tabuk,2024-08-15,1.0,330.03125,0.04875,1.9975,17.69625,0.6175,6.03875,6.702500000000001,2.6887499999999998
Tabuk,2024-08-16,1.0,346.30375,0.04375,1.63,17.2375,0.4325,7.3412500000000005,7.935,1.6637499999999998
Tabuk,2024-08-17,1.0,296.65375,0.04625,1.6425,18.16125,0.385,5.26125,5.795,1.3775
Tabuk,2024-08-18,1.0,320.43625,0.025,1.49875,19.4075,0.305,5.73625,6.29,1.5725
Tabuk,2024-08-19,1.0,310.42125,0.04,1.54125,21.23375,0.345,5.62,6.1775,2.0225
Tabuk,2024-08-20,1.0,338.79375,0.0375,1.8325,17.435,0.41,7.827500000000001,8.4125,2.5125
Tabuk,2024-08-21,1.25,313.3425,0.0375,1.875,18.3125,0.33375,6.3175,6.89125,2.06875
Tabuk,2024-08-22,1.0,294.56625,0.045,2.55875,14.16375,0.5599999999999999,3.95125,4.515,4.21375
Tabuk,2024-08-23,1.0,255.9725,0.0625,1.2825,17.72375,0.26375000000000004,3.4675,3.8737500000000002,1.66375
Tabuk,2024-08-24,1.0,242.205,0.0175,1.54375,21.201249999999998,0.39875000000000005,2.80125,3.24,2.9475
Tabuk,2024-08-25,1.0,245.1225,0.02375,1.52875,18.51875,0.3175,2.2737499999999997,2.59875,2.6174999999999997
Tabuk,2024-08-26,1.0,275.79125,0.02875,2.2125,16.89875,0.41875,3.4875,3.965,3.38
Tabuk,2024-08-27,1.0,271.19875,0.06875,1.49625,15.94625,0.31625000000000003,4.62,5.2,1.81125
Tabuk,2024-08-28,1.75,336.7075,0.036250000000000004,1.5925,19.97625,0.37,11.26,11.925,1.88375
Tabuk,2024-08-29,1.5,310.00375,0.01875,2.18375,21.61375,0.61625,8.03625,8.6025,3.825
Tabuk,2024-08-30,1.25,280.38,0.01875,1.41625,22.978749999999998,0.3425,7.1525,7.53875,1.8387499999999999
Tabuk,2024-08-31,1.0,313.34250000000003,0.035,1.18375,21.78875,0.2025,5.5725,5.95,1.27375
Tacloban City,2024-08-01,1.375,359.65500000000003,0.0325,2.9575,24.25875,0.7775,8.700000000000001,9.63625,1.94875
Tacloban City,2024-08-02,1.125,351.31125,0.02125,2.64125,29.1475,0.5675,6.123749999999999,6.921250000000001,1.3599999999999999
Tacloban City,2024-08-03,1.125,333.37,0.01875,2.5225,32.4775,0.89375,6.995,7.48875,0.5349999999999999
Tacloban City,2024-08-04,1.0,301.65875,0.0675,2.00875,27.985,0.9825,3.2075,3.74625,0.65125
Tacloban City,2024-08-05,1.125,320.435,0.07375,4.0375,20.05,1.83125,5.0775,5.82625,1.245
Tacloban City,2024-08-06,1.125,355.48375,0.06125,5.03125,22.03875,2.15625,5.085,6.11625,2.46875
Tacloban City,2024-08-07,1.0,364.245,0.043750000000000004,3.8987499999999997,25.64875,1.6375000000000002,6.2325,7.36375,1.91375
Tacloban City,2024-08-08,1.375,378.43125,0.036250000000000004,5.10125,27.615,2.2725,8.43625,9.71625,3.11375
Tacloban City,2024-08-09,1.625,401.3775,0.0675,5.85375,36.49,2.23375,11.17,12.73,3.3925
Tacloban City,2024-08-10,1.375,320.85375,0.035,3.39125,30.175,1.465,8.64625,9.71875,1.385
Tacloban City,2024-08-11,1.25,354.65,0.035,3.94625,29.9175,1.4337499999999999,8.553749999999999,9.69625,1.71625
Tacloban City,2024-08-12,1.375,330.4475,0.04,3.97875,33.38125,1.72375,8.55625,9.6525,2.1862500000000002
Tacloban City,2024-08-13,1.375,349.6425,0.0625,4.53,28.94625,1.45625,9.4575,10.52875,1.9775
Tacloban City,2024-08-14,1.375,385.5225,0.02375,5.25375,27.42625,1.45,9.657499999999999,10.56,1.99125
Tacloban City,2024-08-15,1.25,325.4425,0.026250000000000002,3.1725,26.67625,0.65375,5.825,6.5962499999999995,1.16
Tacloban City,2024-08-16,1.0,255.7625,0.03125,2.115,15.91,0.4275,2.205,2.8,0.86875
Tacloban City,2024-08-17,1.0,246.16750000000002,0.043750000000000004,2.30125,12.6775,0.55125,2.3512500000000003,3.06,1.64375
Tacloban City,2024-08-18,1.0,255.34750000000003,0.030000000000000002,2.53875,14.1875,0.54625,2.2350000000000003,2.8025,1.30375
Tacloban City,2024-08-19,1.0,284.55375000000004,0.12625,3.46125,13.70375,0.8,3.32,4.16625,1.6099999999999999
Tacloban City,2024-08-20,1.0,266.195,0.1375,2.8225,17.21125,0.615,2.68375,3.52625,1.605
Tacloban City,2024-08-21,1.0,245.33249999999998,0.075,2.4675000000000002,15.6225,0.5762499999999999,2.0325,2.815,1.1425
Tacloban City,2024-08-22,1.0,288.51625,0.0425,4.4625,16.15,1.1125,3.55625,4.66625,3.34375
Tacloban City,2024-08-23,1.0,290.39375,0.02875,3.63625,14.75875,0.935,4.5325,5.485,2.265
Tacloban City,2024-08-24,1.125,324.19,0.04625,3.245,28.8825,1.11875,8.40375,9.105,0.84125
Tacloban City,2024-08-25,1.125,331.70125,0.05875,3.5575,21.48,1.48,6.7325,7.54125,1.0375
Tacloban City,2024-08-26,1.0,342.5475,0.05125,3.1637500000000003,24.64375,1.40375,5.171250000000001,5.95625,1.22125
Tacloban City,2024-08-27,1.125,370.50374999999997,0.04625,3.96875,24.52,1.62,6.51625,7.5925,1.6300000000000001
Tacloban City,2024-08-28,1.25,380.93375,0.07125000000000001,4.47,18.16375,1.70875,6.5962499999999995,8.03125,2.00375
Tacloban City,2024-08-29,1.25,385.105,0.0775,4.725,13.16875,1.0925,6.85625,8.08625,1.48625
Tacloban City,2024-08-30,1.0,347.55625,0.07,3.83125,24.9425,1.5225,5.9175,6.93,1.92375
Tacloban City,2024-08-31,1.125,347.97375,0.02875,2.85875,22.7,0.7424999999999999,4.73625,5.5,2.7262500000000003
Tacurong,2024-08-01,2.125,670.07625,0.21,9.93625,17.6475,1.25875,19.40125,21.12,11.44625
Tacurong,2024-08-02,1.75,563.26625,0.29750000000000004,7.74125,19.16,0.93375,14.51125,16.11125,6.83
Tacurong,2024-08-03,1.625,445.6075,0.1575,4.9175,21.130000000000003,0.61375,9.54875,10.76625,5.1625
Tacurong,2024-08-04,1.75,534.89375,1.64625,7.05125,10.219999999999999,0.85625,13.34125,15.68,7.26375
Tacurong,2024-08-05,2.0,576.6175,1.105,9.345,14.059999999999999,1.315,15.12375,17.59875,13.04375
Tacurong,2024-08-06,1.875,557.4225,0.70625,8.969999999999999,21.13125,1.26375,14.96,16.855,13.37125
Tacurong,2024-08-07,1.5,471.05625,0.5599999999999999,5.2,16.71125,0.5775,9.9275,11.2675,4.0675
Tacurong,2024-08-08,1.5,500.26375,0.8125,6.0475,13.23875,0.7275,11.74,13.18,5.88
